,latitude,longitude
9983,33.73,-115.98
9984,33.73,-115.98
9985,33.73,-115.98
9986,33.73,-115.98
9987,33.73,-115.98
9988,33.73,-115.98
9989,33.73,-115.98
9990,33.73,-115.98
9991,33.73,-115.98
9992,33.73,-115.98
9993,33.73,-115.98
9994,33.73,-115.98
9995,33.73,-115.98
9996,33.73,-115.98
9997,33.73,-115.98
9998,33.73,-115.98
9999,33.73,-115.98
10000,33.73,-115.98
10001,33.73,-115.98
10002,33.73,-115.98
10003,33.73,-115.98
10004,33.73,-115.98
10005,33.73,-115.98
10006,33.73,-115.98
10007,33.73,-115.98
10008,33.73,-115.98
10009,33.73,-115.98
10010,33.73,-115.98
10011,33.73,-115.98
10012,33.73,-115.98
10013,33.73,-115.98
10014,33.73,-115.98
10015,33.73,-115.98
10016,33.73,-115.98
10017,33.73,-115.98
10018,33.73,-115.98
10019,33.73,-115.98
10020,33.73,-115.98
10021,33.73,-115.98
10022,33.73,-115.98
10023,33.73,-115.98
10024,33.73,-115.98
10025,33.73,-115.98
10026,33.73,-115.98
10027,33.73,-115.98
10028,33.73,-115.98
10029,33.73,-115.98
10030,38.45,-121.35
10031,38.45,-121.35
10032,38.45,-121.35
10033,38.45,-121.35
10034,38.45,-121.35
10035,38.45,-121.35
10036,38.45,-121.35
10037,38.45,-121.35
10038,38.45,-121.35
10039,38.45,-121.35
10040,38.45,-121.35
10041,38.45,-121.35
10042,38.45,-121.35
10043,38.45,-121.35
10044,38.45,-121.35
10045,38.45,-121.35
10046,38.45,-121.35
10047,38.45,-121.35
10048,38.45,-121.35
10049,38.45,-121.35
10050,38.45,-121.35
10051,38.45,-121.35
10052,38.45,-121.35
10053,38.45,-121.35
10054,38.45,-121.35
10055,38.45,-121.35
10056,38.45,-121.35
10057,38.45,-121.35
10058,38.45,-121.35
10059,38.45,-121.35
10060,38.45,-121.35
10061,38.45,-121.35
10062,38.45,-121.35
10063,38.45,-121.35
10064,38.45,-121.35
10065,38.45,-121.35
10066,38.45,-121.35
10067,38.45,-121.35
10068,38.45,-121.35
10069,38.45,-121.35
10070,38.45,-121.35
10071,38.45,-121.35
10072,38.45,-121.35
10073,38.45,-121.35
10074,38.45,-121.35
10075,38.45,-121.35
10076,38.45,-121.35
10077,38.45,-121.35
10078,38.45,-121.35
10079,38.45,-121.35
10080,38.45,-121.35
10081,38.45,-121.35
10082,38.45,-121.35
10083,38.45,-121.35
10084,38.45,-121.35
10085,38.45,-121.35
10086,38.45,-121.35
10087,38.45,-121.35
10088,38.45,-121.35
10089,38.45,-121.35
10090,38.45,-121.35
10091,38.45,-121.35
10092,38.45,-121.35
10093,38.45,-121.35
10094,38.45,-121.35
10095,38.45,-121.35
10096,38.45,-121.35
10097,38.45,-121.35
10098,38.45,-121.35
10099,38.45,-121.35
10100,38.45,-121.35
10101,38.45,-121.35
10102,38.45,-121.35
10103,38.45,-121.35
10104,38.45,-121.35
10105,38.45,-121.35
10106,38.45,-121.35
10107,38.45,-121.35
10108,38.45,-121.35
10109,38.45,-121.35
10110,38.45,-121.35
10111,38.45,-121.35
10112,38.45,-121.35
10113,38.45,-121.35
10114,38.45,-121.35
10115,38.45,-121.35
10116,38.45,-121.35
10117,38.45,-121.35
10118,38.45,-121.35
10119,38.45,-121.35
10120,38.45,-121.35
10121,38.45,-121.35
10122,38.45,-121.35
10123,38.45,-121.35
10124,38.45,-121.35
10125,38.45,-121.35
10126,38.45,-121.35
10127,38.45,-121.35
10128,38.45,-121.35
10129,38.45,-121.35
10130,38.45,-121.35
10131,38.45,-121.35
10132,38.45,-121.35
10133,38.45,-121.35
10134,38.45,-121.35
10135,38.45,-121.35
10136,38.45,-121.35
10137,38.45,-121.35
10138,38.45,-121.35
10139,38.45,-121.35
10140,38.45,-121.35
10141,38.45,-121.35
10142,38.45,-121.35
10143,38.45,-121.35
10144,38.45,-121.35
10145,38.45,-121.35
10146,38.45,-121.35
10147,38.45,-121.35
10148,38.45,-121.35
10149,38.45,-121.35
10150,38.45,-121.35
10151,38.45,-121.35
10152,38.45,-121.35
10153,38.45,-121.35
10154,38.45,-121.35
10155,38.45,-121.35
10156,38.45,-121.35
10157,38.45,-121.35
10158,38.45,-121.35
10159,38.45,-121.35
10160,38.45,-121.35
10161,38.45,-121.35
10162,38.45,-121.35
10163,38.45,-121.35
10164,38.45,-121.35
10165,38.45,-121.35
10166,38.45,-121.35
10167,38.45,-121.35
10168,38.45,-121.35
10169,38.45,-121.35
10170,38.45,-121.35
10171,38.45,-121.35
10172,38.45,-121.35
10173,38.45,-121.35
10174,38.45,-121.35
10175,38.45,-121.35
10176,38.45,-121.35
10177,38.45,-121.35
10178,38.45,-121.35
10179,38.45,-121.35
10180,38.45,-121.35
10181,38.45,-121.35
10182,38.45,-121.35
10183,38.45,-121.35
10184,38.45,-121.35
10185,38.45,-121.35
10186,38.45,-121.35
10187,38.45,-121.35
10188,38.45,-121.35
10189,38.45,-121.35
10190,38.45,-121.35
10191,38.45,-121.35
10192,38.45,-121.35
10193,38.45,-121.35
10194,38.45,-121.35
10195,38.45,-121.35
10196,38.45,-121.35
10197,38.45,-121.35
10198,38.45,-121.35
10199,38.45,-121.35
10200,38.45,-121.35
10201,38.45,-121.35
10202,38.45,-121.35
10203,38.45,-121.35
10204,38.45,-121.35
10205,38.45,-121.35
10206,38.45,-121.35
10207,38.45,-121.35
10208,38.45,-121.35
10209,38.45,-121.35
10210,38.45,-121.35
10211,38.45,-121.35
10212,38.45,-121.35
10213,38.45,-121.35
10214,38.45,-121.35
10215,38.45,-121.35
10216,38.45,-121.35
10217,38.45,-121.35
10218,38.45,-121.35
10219,38.45,-121.35
10220,38.45,-121.35
10221,38.45,-121.35
10222,38.45,-121.35
10223,38.45,-121.35
10224,38.45,-121.35
10225,38.45,-121.35
10226,38.45,-121.35
10227,38.45,-121.35
10228,38.45,-121.35
10229,38.45,-121.35
10230,38.45,-121.35
10231,38.45,-121.35
10232,38.45,-121.35
10233,38.45,-121.35
10234,38.45,-121.35
10235,38.45,-121.35
10236,38.45,-121.35
10237,38.45,-121.35
10238,38.45,-121.35
10239,38.45,-121.35
10240,38.45,-121.35
10241,38.45,-121.35
10242,38.45,-121.35
10243,38.45,-121.35
10244,38.45,-121.35
10245,38.45,-121.35
10246,38.45,-121.35
10247,38.45,-121.35
10248,38.45,-121.35
10249,38.45,-121.35
10250,38.45,-121.35
10251,38.45,-121.35
10252,38.45,-121.35
10253,38.45,-121.35
10254,38.45,-121.35
10255,38.45,-121.35
10256,38.45,-121.35
10257,38.45,-121.35
10258,38.45,-121.35
10259,38.45,-121.35
10260,38.45,-121.35
10261,38.45,-121.35
10262,38.45,-121.35
10263,38.45,-121.35
10264,38.45,-121.35
10265,38.45,-121.35
10266,38.45,-121.35
10267,38.45,-121.35
10268,38.45,-121.35
10269,38.45,-121.35
10270,38.45,-121.35
10271,38.45,-121.35
10272,38.45,-121.35
10273,38.45,-121.35
10274,38.45,-121.35
10275,38.45,-121.35
10276,38.45,-121.35
10277,38.45,-121.35
10278,38.45,-121.35
10279,38.45,-121.35
10280,38.45,-121.35
10281,38.45,-121.35
10282,38.45,-121.35
10283,38.45,-121.35
10284,38.45,-121.35
10285,38.45,-121.35
10286,38.45,-121.35
10287,38.45,-121.35
10288,38.45,-121.35
10289,38.45,-121.35
10290,38.45,-121.35
10291,38.45,-121.35
10292,38.45,-121.35
10293,38.45,-121.35
10294,38.45,-121.35
10295,38.45,-121.35
10296,38.45,-121.35
10297,38.45,-121.35
10298,38.45,-121.35
10299,38.45,-121.35
10300,38.45,-121.35
10301,38.45,-121.35
10302,38.45,-121.35
10303,38.45,-121.35
10304,38.45,-121.35
10305,38.45,-121.35
10306,38.45,-121.35
10307,38.45,-121.35
10308,38.45,-121.35
10309,38.45,-121.35
10310,38.45,-121.35
10311,38.45,-121.35
10312,38.45,-121.35
10313,38.45,-121.35
10314,38.45,-121.35
10315,38.45,-121.35
10316,38.45,-121.35
10317,38.45,-121.35
10318,38.45,-121.35
10319,38.45,-121.35
10320,38.45,-121.35
10321,38.45,-121.35
10322,38.45,-121.35
10323,38.45,-121.35
10324,38.45,-121.35
10325,36.61,-121.08
10326,36.61,-121.08
10327,36.61,-121.08
10328,36.61,-121.08
10329,36.61,-121.08
10330,36.61,-121.08
10331,36.61,-121.08
10332,36.61,-121.08
10333,36.61,-121.08
10334,36.61,-121.08
10335,36.61,-121.08
10336,36.61,-121.08
10337,36.61,-121.08
10338,36.61,-121.08
10339,36.61,-121.08
10340,36.61,-121.08
10341,36.61,-121.08
10342,36.61,-121.08
10343,36.61,-121.08
10344,36.61,-121.08
10345,36.61,-121.08
10346,36.61,-121.08
10347,36.61,-121.08
10348,36.61,-121.08
10349,36.61,-121.08
10350,36.61,-121.08
10351,36.61,-121.08
10352,36.61,-121.08
10353,36.61,-121.08
10354,36.61,-121.08
10355,36.61,-121.08
10356,36.61,-121.08
10357,36.61,-121.08
10358,36.61,-121.08
10359,36.61,-121.08
10360,36.61,-121.08
10361,36.61,-121.08
10362,36.61,-121.08
10363,36.61,-121.08
10364,36.61,-121.08
10365,36.61,-121.08
10366,36.61,-121.08
10367,36.61,-121.08
10368,36.61,-121.08
10369,36.61,-121.08
10370,36.61,-121.08
10371,36.61,-121.08
10372,36.61,-121.08
10373,36.61,-121.08
10374,36.61,-121.08
10375,36.61,-121.08
10376,36.61,-121.08
10377,36.61,-121.08
10378,36.61,-121.08
10379,36.61,-121.08
10380,36.61,-121.08
10381,36.61,-121.08
10382,36.61,-121.08
10383,36.61,-121.08
10384,36.61,-121.08
10385,36.61,-121.08
10386,36.61,-121.08
10387,36.61,-121.08
10388,36.61,-121.08
10389,36.61,-121.08
10390,36.61,-121.08
10391,36.61,-121.08
10392,36.61,-121.08
10393,36.61,-121.08
10394,36.61,-121.08
10395,36.61,-121.08
10396,36.61,-121.08
10397,36.61,-121.08
10398,36.61,-121.08
10399,36.61,-121.08
10400,36.61,-121.08
10401,36.61,-121.08
10402,36.61,-121.08
10403,36.61,-121.08
10404,36.61,-121.08
10405,36.61,-121.08
10406,36.61,-121.08
10407,36.61,-121.08
10408,36.61,-121.08
10409,36.61,-121.08
10410,36.61,-121.08
10411,36.61,-121.08
10412,36.61,-121.08
10413,36.61,-121.08
10414,36.61,-121.08
10415,36.61,-121.08
10416,36.61,-121.08
10417,36.61,-121.08
10418,36.61,-121.08
10419,36.61,-121.08
10420,36.61,-121.08
10421,36.61,-121.08
10422,36.61,-121.08
10423,36.61,-121.08
10424,36.61,-121.08
10425,36.61,-121.08
10426,36.61,-121.08
10427,36.61,-121.08
10428,36.61,-121.08
10429,36.61,-121.08
10430,36.61,-121.08
10431,36.61,-121.08
10432,36.61,-121.08
10433,36.61,-121.08
10434,36.61,-121.08
10435,36.61,-121.08
10436,36.61,-121.08
10437,36.61,-121.08
10438,36.61,-121.08
10439,36.61,-121.08
10440,36.61,-121.08
10441,36.61,-121.08
10442,36.61,-121.08
10443,36.61,-121.08
10444,36.61,-121.08
10445,36.61,-121.08
10446,36.61,-121.08
10447,36.61,-121.08
10448,36.61,-121.08
10449,36.61,-121.08
10450,36.61,-121.08
10451,36.61,-121.08
10452,36.61,-121.08
10453,36.61,-121.08
10454,36.61,-121.08
10455,36.61,-121.08
10456,36.61,-121.08
10457,36.61,-121.08
10458,36.61,-121.08
10459,36.61,-121.08
10460,36.61,-121.08
10461,36.61,-121.08
10462,36.61,-121.08
10463,36.61,-121.08
10464,36.61,-121.08
10465,36.61,-121.08
10466,36.61,-121.08
10467,36.61,-121.08
10468,36.61,-121.08
10469,36.61,-121.08
10470,36.61,-121.08
10471,36.61,-121.08
10472,36.61,-121.08
10473,36.61,-121.08
10474,36.61,-121.08
10475,36.61,-121.08
10476,36.61,-121.08
10477,36.61,-121.08
10478,36.61,-121.08
10479,36.61,-121.08
10480,36.61,-121.08
10481,36.61,-121.08
10482,36.61,-121.08
10483,36.61,-121.08
10484,36.61,-121.08
10485,36.61,-121.08
10486,36.61,-121.08
10487,36.61,-121.08
10488,36.61,-121.08
10489,36.61,-121.08
10490,36.61,-121.08
10491,36.61,-121.08
10492,36.61,-121.08
10493,36.61,-121.08
10494,36.61,-121.08
10495,36.61,-121.08
10496,36.61,-121.08
10497,36.61,-121.08
10498,36.61,-121.08
10499,36.61,-121.08
10500,36.61,-121.08
10501,36.61,-121.08
10502,36.61,-121.08
10503,36.61,-121.08
10504,36.61,-121.08
10505,36.61,-121.08
10506,36.61,-121.08
10507,36.61,-121.08
10508,36.61,-121.08
10509,36.61,-121.08
10510,36.61,-121.08
10511,36.61,-121.08
10512,36.61,-121.08
10513,36.61,-121.08
10514,36.61,-121.08
10515,36.61,-121.08
10516,36.61,-121.08
10517,36.61,-121.08
10518,36.61,-121.08
10519,36.61,-121.08
10520,36.61,-121.08
10521,36.61,-121.08
10522,36.61,-121.08
10523,36.61,-121.08
10524,36.61,-121.08
10525,36.61,-121.08
10526,36.61,-121.08
10527,36.61,-121.08
10528,36.61,-121.08
10529,36.61,-121.08
10530,36.61,-121.08
10531,36.61,-121.08
10532,36.61,-121.08
10533,36.61,-121.08
10534,36.61,-121.08
10535,36.61,-121.08
10536,36.61,-121.08
10537,36.61,-121.08
10538,36.61,-121.08
10539,36.61,-121.08
10540,36.61,-121.08
10541,36.61,-121.08
10542,36.61,-121.08
10543,36.61,-121.08
10544,36.61,-121.08
10545,36.61,-121.08
10546,36.61,-121.08
10547,36.61,-121.08
10548,36.61,-121.08
10549,36.61,-121.08
10550,36.61,-121.08
10551,36.61,-121.08
10552,36.61,-121.08
10553,36.61,-121.08
10554,36.61,-121.08
10555,36.61,-121.08
10556,36.61,-121.08
10557,36.61,-121.08
10558,36.61,-121.08
10559,36.61,-121.08
10560,36.61,-121.08
10561,36.61,-121.08
10562,36.61,-121.08
10563,36.61,-121.08
10564,36.61,-121.08
10565,36.61,-121.08
10566,36.61,-121.08
10567,36.61,-121.08
10568,36.61,-121.08
10569,36.61,-121.08
10570,36.61,-121.08
10571,36.61,-121.08
10572,36.61,-121.08
10573,36.61,-121.08
10574,36.61,-121.08
10575,36.61,-121.08
10576,36.61,-121.08
10577,36.61,-121.08
10578,36.61,-121.08
10579,36.61,-121.08
10580,36.61,-121.08
10581,36.61,-121.08
10582,36.61,-121.08
10583,36.61,-121.08
10584,36.61,-121.08
10585,36.61,-121.08
10586,36.61,-121.08
10587,36.61,-121.08
10588,36.61,-121.08
10589,36.61,-121.08
10590,36.61,-121.08
10591,36.61,-121.08
10592,36.61,-121.08
10593,36.61,-121.08
10594,36.61,-121.08
10595,36.61,-121.08
10596,36.61,-121.08
10597,36.61,-121.08
10598,36.61,-121.08
10599,36.61,-121.08
10600,36.61,-121.08
10601,36.61,-121.08
10602,36.61,-121.08
10603,36.61,-121.08
10604,36.61,-121.08
10605,36.61,-121.08
10606,36.61,-121.08
10607,36.61,-121.08
10608,36.61,-121.08
10609,36.61,-121.08
10610,36.61,-121.08
10611,36.61,-121.08
10612,36.61,-121.08
10613,36.61,-121.08
10614,36.61,-121.08
10615,36.61,-121.08
10616,36.61,-121.08
10617,36.61,-121.08
10618,36.61,-121.08
10619,36.61,-121.08
10620,34.83,-116.19
10621,34.83,-116.19
10622,34.83,-116.19
10623,34.83,-116.19
10624,34.83,-116.19
10625,34.83,-116.19
10626,34.83,-116.19
10627,34.83,-116.19
10628,34.83,-116.19
10629,34.83,-116.19
10630,34.83,-116.19
10631,34.83,-116.19
10632,34.83,-116.19
10633,34.83,-116.19
10634,34.83,-116.19
10635,34.83,-116.19
10636,34.83,-116.19
10637,34.83,-116.19
10638,34.83,-116.19
10639,34.83,-116.19
10640,34.83,-116.19
10641,34.83,-116.19
10642,34.83,-116.19
10643,34.83,-116.19
10644,34.83,-116.19
10645,34.83,-116.19
10646,34.83,-116.19
10647,34.83,-116.19
10648,34.83,-116.19
10649,34.83,-116.19
10650,34.83,-116.19
10651,34.83,-116.19
10652,34.83,-116.19
10653,34.83,-116.19
10654,34.83,-116.19
10655,34.83,-116.19
10656,34.83,-116.19
10657,34.83,-116.19
10658,34.83,-116.19
10659,34.83,-116.19
10660,34.83,-116.19
10661,34.83,-116.19
10662,34.83,-116.19
10663,34.83,-116.19
10664,34.83,-116.19
10665,34.83,-116.19
10666,34.83,-116.19
10667,34.83,-116.19
10668,34.83,-116.19
10669,34.83,-116.19
10670,34.83,-116.19
10671,34.83,-116.19
10672,34.83,-116.19
10673,34.83,-116.19
10674,34.83,-116.19
10675,34.83,-116.19
10676,34.83,-116.19
10677,34.83,-116.19
10678,34.83,-116.19
10679,34.83,-116.19
10680,34.83,-116.19
10681,34.83,-116.19
10682,34.83,-116.19
10683,34.83,-116.19
10684,34.83,-116.19
10685,34.83,-116.19
10686,34.83,-116.19
10687,34.83,-116.19
10688,34.83,-116.19
10689,34.83,-116.19
10690,34.83,-116.19
10691,34.83,-116.19
10692,34.83,-116.19
10693,34.83,-116.19
10694,34.83,-116.19
10695,34.83,-116.19
10696,34.83,-116.19
10697,34.83,-116.19
10698,34.83,-116.19
10699,34.83,-116.19
10700,34.83,-116.19
10701,34.83,-116.19
10702,34.83,-116.19
10703,34.83,-116.19
10704,34.83,-116.19
10705,34.83,-116.19
10706,34.83,-116.19
10707,34.83,-116.19
10708,34.83,-116.19
10709,34.83,-116.19
10710,34.83,-116.19
10711,34.83,-116.19
10712,34.83,-116.19
10713,34.83,-116.19
10714,34.83,-116.19
10715,34.83,-116.19
10716,34.83,-116.19
10717,34.83,-116.19
10718,34.83,-116.19
10719,34.83,-116.19
10720,34.83,-116.19
10721,34.83,-116.19
10722,34.83,-116.19
10723,34.83,-116.19
10724,34.83,-116.19
10725,34.83,-116.19
10726,34.83,-116.19
10727,34.83,-116.19
10728,34.83,-116.19
10729,34.83,-116.19
10730,34.83,-116.19
10731,34.83,-116.19
10732,34.83,-116.19
10733,34.83,-116.19
10734,34.83,-116.19
10735,34.83,-116.19
10736,34.83,-116.19
10737,34.83,-116.19
10738,34.83,-116.19
10739,34.83,-116.19
10740,34.83,-116.19
10741,34.83,-116.19
10742,34.83,-116.19
10743,34.83,-116.19
10744,34.83,-116.19
10745,34.83,-116.19
10746,34.83,-116.19
10747,34.83,-116.19
10748,34.83,-116.19
10749,34.83,-116.19
10750,34.83,-116.19
10751,34.83,-116.19
10752,34.83,-116.19
10753,34.83,-116.19
10754,34.83,-116.19
10755,34.83,-116.19
10756,34.83,-116.19
10757,34.83,-116.19
10758,34.83,-116.19
10759,34.83,-116.19
10760,34.83,-116.19
10761,34.83,-116.19
10762,34.83,-116.19
10763,34.83,-116.19
10764,34.83,-116.19
10765,34.83,-116.19
10766,34.83,-116.19
10767,34.83,-116.19
10768,34.83,-116.19
10769,34.83,-116.19
10770,34.83,-116.19
10771,34.83,-116.19
10772,34.83,-116.19
10773,34.83,-116.19
10774,34.83,-116.19
10775,34.83,-116.19
10776,34.83,-116.19
10777,34.83,-116.19
10778,34.83,-116.19
10779,34.83,-116.19
10780,34.83,-116.19
10781,34.83,-116.19
10782,34.83,-116.19
10783,34.83,-116.19
10784,34.83,-116.19
10785,34.83,-116.19
10786,34.83,-116.19
10787,34.83,-116.19
10788,34.83,-116.19
10789,34.83,-116.19
10790,34.83,-116.19
10791,34.83,-116.19
10792,34.83,-116.19
10793,34.83,-116.19
10794,34.83,-116.19
10795,34.83,-116.19
10796,34.83,-116.19
10797,34.83,-116.19
10798,34.83,-116.19
10799,34.83,-116.19
10800,34.83,-116.19
10801,34.83,-116.19
10802,34.83,-116.19
10803,34.83,-116.19
10804,34.83,-116.19
10805,34.83,-116.19
10806,34.83,-116.19
10807,34.83,-116.19
10808,34.83,-116.19
10809,34.83,-116.19
10810,34.83,-116.19
10811,34.83,-116.19
10812,34.83,-116.19
10813,34.83,-116.19
10814,34.83,-116.19
10815,34.83,-116.19
10816,34.83,-116.19
10817,34.83,-116.19
10818,34.83,-116.19
10819,34.83,-116.19
10820,34.83,-116.19
10821,34.83,-116.19
10822,34.83,-116.19
10823,34.83,-116.19
10824,34.83,-116.19
10825,34.83,-116.19
10826,34.83,-116.19
10827,34.83,-116.19
10828,34.83,-116.19
10829,34.83,-116.19
10830,34.83,-116.19
10831,34.83,-116.19
10832,34.83,-116.19
10833,34.83,-116.19
10834,34.83,-116.19
10835,34.83,-116.19
10836,34.83,-116.19
10837,34.83,-116.19
10838,34.83,-116.19
10839,34.83,-116.19
10840,34.83,-116.19
10841,34.83,-116.19
10842,34.83,-116.19
10843,34.83,-116.19
10844,34.83,-116.19
10845,34.83,-116.19
10846,34.83,-116.19
10847,34.83,-116.19
10848,34.83,-116.19
10849,34.83,-116.19
10850,34.83,-116.19
10851,34.83,-116.19
10852,34.83,-116.19
10853,34.83,-116.19
10854,34.83,-116.19
10855,34.83,-116.19
10856,34.83,-116.19
10857,34.83,-116.19
10858,34.83,-116.19
10859,34.83,-116.19
10860,34.83,-116.19
10861,34.83,-116.19
10862,34.83,-116.19
10863,34.83,-116.19
10864,34.83,-116.19
10865,34.83,-116.19
10866,34.83,-116.19
10867,34.83,-116.19
10868,34.83,-116.19
10869,34.83,-116.19
10870,34.83,-116.19
10871,34.83,-116.19
10872,34.83,-116.19
10873,34.83,-116.19
10874,34.83,-116.19
10875,34.83,-116.19
10876,34.83,-116.19
10877,34.83,-116.19
10878,34.83,-116.19
10879,34.83,-116.19
10880,34.83,-116.19
10881,34.83,-116.19
10882,34.83,-116.19
10883,34.83,-116.19
10884,34.83,-116.19
10885,34.83,-116.19
10886,34.83,-116.19
10887,34.83,-116.19
10888,34.83,-116.19
10889,34.83,-116.19
10890,34.83,-116.19
10891,34.83,-116.19
10892,34.83,-116.19
10893,34.83,-116.19
10894,34.83,-116.19
10895,34.83,-116.19
10896,34.83,-116.19
10897,34.83,-116.19
10898,34.83,-116.19
10899,34.83,-116.19
10900,34.83,-116.19
10901,34.83,-116.19
10902,34.83,-116.19
10903,34.83,-116.19
10904,34.83,-116.19
10905,34.83,-116.19
10906,34.83,-116.19
10907,34.83,-116.19
10908,34.83,-116.19
10909,34.83,-116.19
10910,34.83,-116.19
10911,34.83,-116.19
10912,34.83,-116.19
10913,34.83,-116.19
10914,34.83,-116.19
10915,33.02,-116.77
10916,33.02,-116.77
10917,33.02,-116.77
10918,33.02,-116.77
10919,33.02,-116.77
10920,33.02,-116.77
10921,33.02,-116.77
10922,33.02,-116.77
10923,33.02,-116.77
10924,33.02,-116.77
10925,33.02,-116.77
10926,33.02,-116.77
10927,33.02,-116.77
10928,33.02,-116.77
10929,33.02,-116.77
10930,33.02,-116.77
10931,33.02,-116.77
10932,33.02,-116.77
10933,33.02,-116.77
10934,33.02,-116.77
10935,33.02,-116.77
10936,33.02,-116.77
10937,33.02,-116.77
10938,33.02,-116.77
10939,33.02,-116.77
10940,33.02,-116.77
10941,33.02,-116.77
10942,33.02,-116.77
10943,33.02,-116.77
10944,33.02,-116.77
10945,33.02,-116.77
10946,33.02,-116.77
10947,33.02,-116.77
10948,33.02,-116.77
10949,33.02,-116.77
10950,33.02,-116.77
10951,33.02,-116.77
10952,33.02,-116.77
10953,33.02,-116.77
10954,33.02,-116.77
10955,33.02,-116.77
10956,33.02,-116.77
10957,33.02,-116.77
10958,33.02,-116.77
10959,33.02,-116.77
10960,33.02,-116.77
10961,33.02,-116.77
10962,33.02,-116.77
10963,33.02,-116.77
10964,33.02,-116.77
10965,33.02,-116.77
10966,33.02,-116.77
10967,33.02,-116.77
10968,33.02,-116.77
10969,33.02,-116.77
10970,33.02,-116.77
10971,33.02,-116.77
10972,33.02,-116.77
10973,33.02,-116.77
10974,33.02,-116.77
10975,33.02,-116.77
10976,33.02,-116.77
10977,33.02,-116.77
10978,33.02,-116.77
10979,33.02,-116.77
10980,33.02,-116.77
10981,33.02,-116.77
10982,33.02,-116.77
10983,33.02,-116.77
10984,33.02,-116.77
10985,33.02,-116.77
10986,33.02,-116.77
10987,33.02,-116.77
10988,33.02,-116.77
10989,33.02,-116.77
10990,33.02,-116.77
10991,33.02,-116.77
10992,33.02,-116.77
10993,33.02,-116.77
10994,33.02,-116.77
10995,33.02,-116.77
10996,33.02,-116.77
10997,33.02,-116.77
10998,33.02,-116.77
10999,33.02,-116.77
11000,33.02,-116.77
11001,33.02,-116.77
11002,33.02,-116.77
11003,33.02,-116.77
11004,33.02,-116.77
11005,33.02,-116.77
11006,33.02,-116.77
11007,33.02,-116.77
11008,33.02,-116.77
11009,33.02,-116.77
11010,33.02,-116.77
11011,33.02,-116.77
11012,33.02,-116.77
11013,33.02,-116.77
11014,33.02,-116.77
11015,33.02,-116.77
11016,33.02,-116.77
11017,33.02,-116.77
11018,33.02,-116.77
11019,33.02,-116.77
11020,33.02,-116.77
11021,33.02,-116.77
11022,33.02,-116.77
11023,33.02,-116.77
11024,33.02,-116.77
11025,33.02,-116.77
11026,33.02,-116.77
11027,33.02,-116.77
11028,33.02,-116.77
11029,33.02,-116.77
11030,33.02,-116.77
11031,33.02,-116.77
11032,33.02,-116.77
11033,33.02,-116.77
11034,33.02,-116.77
11035,33.02,-116.77
11036,33.02,-116.77
11037,33.02,-116.77
11038,33.02,-116.77
11039,33.02,-116.77
11040,33.02,-116.77
11041,33.02,-116.77
11042,33.02,-116.77
11043,33.02,-116.77
11044,33.02,-116.77
11045,33.02,-116.77
11046,33.02,-116.77
11047,33.02,-116.77
11048,33.02,-116.77
11049,33.02,-116.77
11050,33.02,-116.77
11051,33.02,-116.77
11052,33.02,-116.77
11053,33.02,-116.77
11054,33.02,-116.77
11055,33.02,-116.77
11056,33.02,-116.77
11057,33.02,-116.77
11058,33.02,-116.77
11059,33.02,-116.77
11060,33.02,-116.77
11061,33.02,-116.77
11062,33.02,-116.77
11063,33.02,-116.77
11064,33.02,-116.77
11065,33.02,-116.77
11066,33.02,-116.77
11067,33.02,-116.77
11068,33.02,-116.77
11069,33.02,-116.77
11070,33.02,-116.77
11071,33.02,-116.77
11072,33.02,-116.77
11073,33.02,-116.77
11074,33.02,-116.77
11075,33.02,-116.77
11076,33.02,-116.77
11077,33.02,-116.77
11078,33.02,-116.77
11079,33.02,-116.77
11080,33.02,-116.77
11081,33.02,-116.77
11082,33.02,-116.77
11083,33.02,-116.77
11084,33.02,-116.77
11085,33.02,-116.77
11086,33.02,-116.77
11087,33.02,-116.77
11088,33.02,-116.77
11089,33.02,-116.77
11090,33.02,-116.77
11091,33.02,-116.77
11092,33.02,-116.77
11093,33.02,-116.77
11094,33.02,-116.77
11095,33.02,-116.77
11096,33.02,-116.77
11097,33.02,-116.77
11098,33.02,-116.77
11099,33.02,-116.77
11100,33.02,-116.77
11101,33.02,-116.77
11102,33.02,-116.77
11103,33.02,-116.77
11104,33.02,-116.77
11105,33.02,-116.77
11106,33.02,-116.77
11107,33.02,-116.77
11108,33.02,-116.77
11109,33.02,-116.77
11110,33.02,-116.77
11111,33.02,-116.77
11112,33.02,-116.77
11113,33.02,-116.77
11114,33.02,-116.77
11115,33.02,-116.77
11116,33.02,-116.77
11117,33.02,-116.77
11118,33.02,-116.77
11119,33.02,-116.77
11120,33.02,-116.77
11121,33.02,-116.77
11122,33.02,-116.77
11123,33.02,-116.77
11124,33.02,-116.77
11125,33.02,-116.77
11126,33.02,-116.77
11127,33.02,-116.77
11128,33.02,-116.77
11129,33.02,-116.77
11130,33.02,-116.77
11131,33.02,-116.77
11132,33.02,-116.77
11133,33.02,-116.77
11134,33.02,-116.77
11135,33.02,-116.77
11136,33.02,-116.77
11137,33.02,-116.77
11138,33.02,-116.77
11139,33.02,-116.77
11140,33.02,-116.77
11141,33.02,-116.77
11142,33.02,-116.77
11143,33.02,-116.77
11144,33.02,-116.77
11145,33.02,-116.77
11146,33.02,-116.77
11147,33.02,-116.77
