,subregion2_name,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
15518,Tehama County,-16.0,13.0,29.0,-1.0,-5.0,1.0
15519,Tehama County,-7.0,20.0,,32.0,-7.0,
15520,Tehama County,-12.0,16.0,,18.0,-25.0,5.0
15521,Tehama County,-10.0,25.0,,16.0,-25.0,5.0
15522,Tehama County,-6.0,23.0,,18.0,-27.0,5.0
15523,Tehama County,-1.0,30.0,,33.0,-29.0,4.0
15524,Tehama County,-10.0,31.0,,21.0,-46.0,9.0
15525,Tehama County,-29.0,28.0,38.0,-16.0,-20.0,
15526,Tehama County,-11.0,14.0,,33.0,-14.0,
15527,Tehama County,-7.0,18.0,,32.0,-28.0,5.0
15528,Tehama County,-11.0,24.0,,19.0,-29.0,6.0
15529,Tehama County,-15.0,18.0,,10.0,-26.0,5.0
15530,Tehama County,-16.0,15.0,,12.0,-27.0,6.0
15531,Tehama County,-20.0,12.0,34.0,10.0,-29.0,6.0
15532,Tehama County,-21.0,17.0,20.0,-3.0,-1.0,1.0
15533,Tehama County,-13.0,15.0,,23.0,-9.0,
15534,Tehama County,-16.0,15.0,,24.0,-27.0,5.0
15535,Tehama County,-22.0,20.0,,8.0,-29.0,6.0
15536,Tehama County,-22.0,16.0,,15.0,-28.0,6.0
15537,Tehama County,-23.0,10.0,,13.0,-28.0,6.0
15538,Tehama County,-26.0,6.0,,19.0,-29.0,7.0
15539,Tehama County,-26.0,15.0,33.0,3.0,-9.0,2.0
15540,Tehama County,-20.0,14.0,,32.0,-14.0,
15541,Tehama County,-18.0,8.0,,23.0,-28.0,6.0
15542,Tehama County,-20.0,12.0,,15.0,-29.0,6.0
15543,Tehama County,-21.0,9.0,,14.0,-28.0,6.0
15544,Tehama County,-22.0,8.0,,18.0,-29.0,6.0
15545,Tehama County,-26.0,6.0,,18.0,-29.0,7.0
15546,Tehama County,-26.0,15.0,23.0,1.0,-11.0,2.0
15547,Tehama County,-20.0,11.0,,27.0,-16.0,
15548,Tehama County,-16.0,9.0,,23.0,-29.0,6.0
15549,Tehama County,-21.0,17.0,,15.0,-29.0,6.0
15550,Tehama County,-20.0,10.0,,14.0,-28.0,6.0
15551,Tehama County,-21.0,7.0,,13.0,-29.0,6.0
15552,Tehama County,-23.0,6.0,37.0,16.0,-31.0,6.0
15553,Tehama County,-19.0,19.0,36.0,7.0,-8.0,1.0
15554,Tehama County,-15.0,15.0,,28.0,-12.0,
15555,Tehama County,-13.0,12.0,,26.0,-28.0,4.0
15556,Tehama County,-16.0,15.0,,9.0,-28.0,5.0
15557,Tehama County,-19.0,15.0,,10.0,-26.0,5.0
15558,Tehama County,-21.0,13.0,,16.0,-28.0,5.0
15559,Tehama County,-25.0,7.0,,19.0,-29.0,6.0
15560,Tehama County,-22.0,13.0,59.0,6.0,-10.0,1.0
15561,Tehama County,-18.0,13.0,,28.0,-12.0,
15562,Tehama County,-16.0,9.0,,21.0,-26.0,5.0
15563,Tehama County,-20.0,8.0,,14.0,-26.0,5.0
15564,Tehama County,-20.0,11.0,,7.0,-24.0,4.0
15565,Tehama County,-20.0,8.0,,11.0,-28.0,4.0
15566,Tehama County,-26.0,6.0,,13.0,-28.0,5.0
15567,Tehama County,-29.0,8.0,34.0,-5.0,-12.0,2.0
15568,Tehama County,-19.0,12.0,,24.0,-13.0,
15569,Tehama County,,,,,-27.0,5.0
15570,Tehama County,,,,,-23.0,4.0
15571,Tehama County,,,,,-24.0,4.0
15572,Tehama County,,,,,-26.0,4.0
15573,Tehama County,,,,,-25.0,6.0
15574,Tehama County,,,,,,3.0
15575,Tehama County,,,,,,
15576,Tehama County,,,,,-23.0,5.0
15577,Tehama County,,,,,-24.0,5.0
15578,Tehama County,,,,,-21.0,5.0
15579,Tehama County,,,,,-23.0,5.0
15580,Tehama County,,,,,-23.0,6.0
15581,Tehama County,,,,,,1.0
15582,Tehama County,,,,,,
15583,Tehama County,,,,,-19.0,4.0
15584,Tehama County,,,,,-19.0,4.0
15585,Tehama County,,,,,-19.0,4.0
15586,Tehama County,,,,,-21.0,3.0
15587,Tehama County,,,,,-23.0,4.0
15588,Tehama County,,,,,,1.0
15589,Tehama County,,,,,,
15590,Tehama County,,,,,-62.0,11.0
15591,Tehama County,,,,,-23.0,3.0
15592,Tehama County,,,,,-22.0,4.0
15593,Tehama County,,,,,-23.0,3.0
15594,Tehama County,-24.0,3.0,31.0,6.0,-23.0,4.0
15595,Tehama County,-22.0,10.0,23.0,3.0,-4.0,0.0
15596,Tehama County,-20.0,11.0,,22.0,-8.0,
15597,Tehama County,-21.0,8.0,,13.0,-16.0,3.0
15598,Tehama County,-20.0,9.0,,11.0,-17.0,4.0
15599,Tehama County,-20.0,8.0,,11.0,-15.0,3.0
15600,Tehama County,-20.0,7.0,,11.0,-18.0,3.0
15601,Tehama County,-24.0,2.0,14.0,12.0,-19.0,4.0
15602,Tehama County,-21.0,11.0,20.0,10.0,-3.0,1.0
15603,Tehama County,-20.0,10.0,,35.0,-11.0,
15604,Tehama County,-19.0,8.0,,19.0,-17.0,4.0
15605,Tehama County,-20.0,9.0,,12.0,-18.0,4.0
15606,Tehama County,-22.0,7.0,,7.0,-18.0,4.0
15607,Tehama County,-25.0,3.0,,11.0,-18.0,4.0
15608,Tehama County,-28.0,4.0,15.0,15.0,-18.0,4.0
15609,Tehama County,-22.0,9.0,23.0,16.0,1.0,1.0
15610,Tehama County,-17.0,9.0,,38.0,-7.0,1.0
15611,Tehama County,-18.0,8.0,,19.0,-15.0,4.0
15612,Tehama County,-23.0,9.0,,13.0,-18.0,5.0
15613,Tehama County,-19.0,11.0,,12.0,-18.0,3.0
15614,Tehama County,-15.0,17.0,,18.0,-17.0,2.0
15615,Tehama County,-21.0,10.0,12.0,20.0,-17.0,2.0
15616,Tehama County,-18.0,12.0,10.0,14.0,-4.0,0.0
15617,Tehama County,-10.0,9.0,,40.0,-8.0,0.0
15618,Tehama County,-13.0,11.0,,26.0,-16.0,3.0
15619,Tehama County,-17.0,11.0,,18.0,-17.0,2.0
15620,Tehama County,-23.0,10.0,,15.0,-15.0,3.0
15621,Tehama County,-22.0,5.0,,21.0,-16.0,3.0
15622,Tehama County,-24.0,3.0,7.0,18.0,-18.0,4.0
15623,Tehama County,-21.0,15.0,8.0,14.0,-1.0,1.0
15624,Tehama County,-16.0,12.0,,40.0,-9.0,0.0
15625,Tehama County,-19.0,11.0,,30.0,-20.0,5.0
15626,Tehama County,-20.0,15.0,,15.0,-16.0,3.0
15627,Tehama County,-20.0,16.0,,18.0,-15.0,4.0
15628,Tehama County,-17.0,16.0,-5.0,14.0,-18.0,4.0
15629,Tehama County,-24.0,10.0,4.0,20.0,-17.0,5.0
15630,Tehama County,,,,,,
15631,Tehama County,,,,,,
15632,Tehama County,,,,,,
15633,Tehama County,,,,,,
15634,Tehama County,,,,,,
15635,Trinity County,,,,,,
15636,Trinity County,,,,,,
15637,Trinity County,,,,,,
15638,Trinity County,,,,,,
15639,Trinity County,,,,,,
15640,Trinity County,,,,,,
15641,Trinity County,,,,,,
15642,Trinity County,,,,,,
15643,Trinity County,,,,,,
15644,Trinity County,,,,,,
15645,Trinity County,,,,,,
15646,Trinity County,,,,,,
15647,Trinity County,,,,,,
15648,Trinity County,,,,,,
15649,Trinity County,,,,,,
15650,Trinity County,,,,,,
15651,Trinity County,,,,,,
15652,Trinity County,,,,,,
15653,Trinity County,,,,,,
15654,Trinity County,,,,,,
15655,Trinity County,,,,,,
15656,Trinity County,,,,,,
15657,Trinity County,,,,,,
15658,Trinity County,,,,,,
15659,Trinity County,,,,,,
15660,Trinity County,,,,,,
15661,Trinity County,,,,,,
15662,Trinity County,,,,,,
15663,Trinity County,,,,,,
15664,Trinity County,,,,,,
15665,Trinity County,,,,,,
15666,Trinity County,,,,,,
15667,Trinity County,,,,,,
15668,Trinity County,,,,,,
15669,Trinity County,,,,,,
15670,Trinity County,,,,,,
15671,Trinity County,,,,,,
15672,Trinity County,,,,,,
15673,Trinity County,,,,,,
15674,Trinity County,,,,,,
15675,Trinity County,,,,,,
15676,Trinity County,,,,,,
15677,Trinity County,,,,,,
15678,Trinity County,,,,,,
15679,Trinity County,,,,,,
15680,Trinity County,-5.0,10.0,,,,
15681,Trinity County,2.0,19.0,,,,
15682,Trinity County,-9.0,2.0,,,-33.0,
15683,Trinity County,9.0,17.0,,,-7.0,
15684,Trinity County,10.0,27.0,,,-5.0,
15685,Trinity County,3.0,-14.0,,,-8.0,
15686,Trinity County,23.0,-13.0,,,-10.0,
15687,Trinity County,18.0,18.0,,,,
15688,Trinity County,-9.0,22.0,,,,
15689,Trinity County,10.0,5.0,,,1.0,
15690,Trinity County,6.0,-10.0,,,1.0,
15691,Trinity County,0.0,25.0,,,2.0,
15692,Trinity County,12.0,-8.0,,,-1.0,
15693,Trinity County,13.0,15.0,,,-1.0,
15694,Trinity County,14.0,19.0,,,,
15695,Trinity County,,15.0,,,,
15696,Trinity County,3.0,30.0,,,0.0,
15697,Trinity County,44.0,4.0,,,5.0,
15698,Trinity County,3.0,3.0,,,3.0,
15699,Trinity County,11.0,9.0,,,2.0,
15700,Trinity County,10.0,8.0,,,2.0,
15701,Trinity County,4.0,6.0,,,,
15702,Trinity County,-11.0,9.0,,,,
15703,Trinity County,9.0,23.0,,,2.0,
15704,Trinity County,-2.0,17.0,,,6.0,
15705,Trinity County,12.0,29.0,,,3.0,
15706,Trinity County,-3.0,-8.0,,,0.0,
15707,Trinity County,17.0,25.0,,,4.0,
15708,Trinity County,-12.0,11.0,,,,
15709,Trinity County,-15.0,7.0,,,,
15710,Trinity County,-5.0,36.0,,,-4.0,
15711,Trinity County,-20.0,-9.0,,,-17.0,
15712,Trinity County,-7.0,26.0,,,-17.0,
15713,Trinity County,-3.0,18.0,,,-21.0,
15714,Trinity County,-7.0,0.0,,,-29.0,
15715,Trinity County,-26.0,3.0,,,,
15716,Trinity County,-21.0,6.0,,,,
15717,Trinity County,-14.0,18.0,,,-27.0,
15718,Trinity County,-23.0,-21.0,,,-32.0,
15719,Trinity County,-36.0,-16.0,,,-34.0,
15720,Trinity County,-29.0,-12.0,,,-37.0,
15721,Trinity County,-20.0,-11.0,,,-28.0,
15722,Trinity County,-42.0,-15.0,,,,
15723,Trinity County,-65.0,-20.0,,,,
15724,Trinity County,-26.0,-11.0,,,-34.0,
15725,Trinity County,-25.0,-19.0,,,-36.0,
15726,Trinity County,-17.0,-4.0,,,-33.0,
15727,Trinity County,-23.0,-16.0,,,-30.0,
15728,Trinity County,-14.0,-18.0,,,-32.0,
15729,Trinity County,-39.0,-15.0,,,,
15730,Trinity County,,0.0,,,,
15731,Trinity County,,,,,-39.0,
15732,Trinity County,,,,,-33.0,
15733,Trinity County,,,,,-41.0,
15734,Trinity County,,,,,-40.0,
15735,Trinity County,,,,,-35.0,
15736,Trinity County,,,,,,
15737,Trinity County,,,,,,
15738,Trinity County,,,,,-30.0,
15739,Trinity County,,,,,-33.0,
15740,Trinity County,,,,,-35.0,
15741,Trinity County,,,,,-32.0,
15742,Trinity County,,,,,-28.0,
15743,Trinity County,,,,,,
15744,Trinity County,,,,,,
15745,Trinity County,,,,,-34.0,
15746,Trinity County,,,,,-30.0,
15747,Trinity County,,,,,-34.0,
15748,Trinity County,,,,,-33.0,
15749,Trinity County,,,,,-32.0,
15750,Trinity County,,,,,,
15751,Trinity County,,,,,,
15752,Trinity County,,,,,-32.0,
15753,Trinity County,,,,,-31.0,
15754,Trinity County,,,,,-30.0,
15755,Trinity County,,,,,-28.0,
15756,Trinity County,,,,,-33.0,
15757,Trinity County,,,,,,
15758,Trinity County,,,,,,
15759,Trinity County,,,,,-25.0,
15760,Trinity County,,,,,-24.0,
15761,Trinity County,,,,,-25.0,
15762,Trinity County,,,,,-27.0,
15763,Trinity County,,,,,-28.0,
15764,Trinity County,,,,,,
15765,Trinity County,,,,,,
15766,Trinity County,,,,,-22.0,
15767,Trinity County,,,,,-25.0,
15768,Trinity County,,,,,-25.0,
15769,Trinity County,,,,,-26.0,
15770,Trinity County,,,,,-28.0,
15771,Trinity County,,,,,,
15772,Trinity County,,,,,,
15773,Trinity County,,,,,-23.0,
15774,Trinity County,,,,,-25.0,
15775,Trinity County,,,,,-24.0,
15776,Trinity County,,,,,-27.0,
15777,Trinity County,,,,,-21.0,
15778,Trinity County,,,,,,
15779,Trinity County,,,,,,
15780,Trinity County,,,,,-55.0,
15781,Trinity County,,,,,-19.0,
15782,Trinity County,,,,,-20.0,
15783,Trinity County,,,,,-19.0,
15784,Trinity County,,,,,-14.0,
15785,Trinity County,,,,,,
15786,Trinity County,,,,,,
15787,Trinity County,,,,,-11.0,
15788,Trinity County,,,,,-16.0,
15789,Trinity County,,,,,-12.0,
15790,Trinity County,,,,,-15.0,
15791,Trinity County,,,,,-18.0,
15792,Trinity County,,,,,,
15793,Trinity County,,,,,,
15794,Trinity County,,,,,-14.0,
15795,Trinity County,,,,,-12.0,
15796,Trinity County,,,,,-9.0,
15797,Trinity County,,,,,-15.0,
15798,Trinity County,,,,,-15.0,
15799,Trinity County,,,,,,
15800,Trinity County,,,,,,
15801,Trinity County,,,,,-15.0,
15802,Trinity County,,,,,-14.0,
15803,Trinity County,,,,,-15.0,
15804,Trinity County,,,,,-18.0,
15805,Trinity County,,,,,-21.0,
15806,Trinity County,,,,,,
15807,Trinity County,,,,,,
15808,Trinity County,,,,,-22.0,
15809,Trinity County,,,,,-18.0,
15810,Trinity County,,,,,-15.0,
15811,Trinity County,,,,,-13.0,
15812,Trinity County,,,,,-18.0,
15813,Trinity County,,,,,,
15814,Trinity County,,,,,,
15815,Trinity County,,,,,-20.0,
15816,Trinity County,,,,,-15.0,
15817,Trinity County,,,,,-14.0,
15818,Trinity County,,,,,-15.0,
15819,Trinity County,,,,,-33.0,
15820,Trinity County,,,,,,
15821,Trinity County,,,,,,
15822,Trinity County,,,,,-19.0,
15823,Trinity County,,,,,-20.0,
15824,Trinity County,,,,,-19.0,
15825,Trinity County,,,,,-18.0,
15826,Trinity County,,,,,-19.0,
15827,Trinity County,,,,,,
15828,Trinity County,,,,,,
15829,Trinity County,,,,,-23.0,
15830,Trinity County,,,,,-21.0,
15831,Trinity County,,,,,-17.0,
15832,Trinity County,,,,,-19.0,
15833,Trinity County,,,,,-21.0,
15834,Trinity County,,,,,,
15835,Trinity County,,,,,,
15836,Trinity County,,,,,-25.0,
15837,Trinity County,,,,,-23.0,
15838,Trinity County,,,,,-23.0,
15839,Trinity County,,,,,-19.0,
15840,Trinity County,,,,,-23.0,
15841,Trinity County,,,,,,
15842,Trinity County,,,,,,
15843,Trinity County,,,,,-26.0,
15844,Trinity County,,,,,-19.0,
15845,Trinity County,,,,,-22.0,
15846,Trinity County,,,,,-24.0,
15847,Trinity County,,,,,-23.0,
15848,Trinity County,,,,,,
15849,Trinity County,,,,,,
15850,Trinity County,,,,,-19.0,
15851,Trinity County,,,,,-17.0,
15852,Trinity County,,,,,-16.0,
15853,Trinity County,,,,,-21.0,
15854,Trinity County,,,,,-25.0,
15855,Trinity County,,,,,,
15856,Trinity County,,,,,,
15857,Trinity County,,,,,-24.0,
15858,Trinity County,,,,,-17.0,
15859,Trinity County,,,,,-16.0,
15860,Trinity County,,,,,-17.0,
15861,Trinity County,,,,,-24.0,
15862,Trinity County,,,,,,
15863,Trinity County,,,,,,
15864,Trinity County,,,,,,
15865,Trinity County,,,,,,
15866,Trinity County,,,,,,
15867,Trinity County,,,,,,
15868,Trinity County,,,,,,
15869,Trinity County,,,,,,
15870,Trinity County,,,,,,
15871,Trinity County,,,,,,
15872,Trinity County,,,,,,
15873,Trinity County,,,,,,
15874,Trinity County,,,,,,
15875,Trinity County,,,,,,
15876,Trinity County,,,,,,
15877,Trinity County,,,,,,
15878,Trinity County,,,,,,
15879,Trinity County,,,,,,
15880,Trinity County,,,,,,
15881,Trinity County,,,,,,
15882,Trinity County,,,,,,
15883,Trinity County,,,,,,
15884,Trinity County,,,,,,
15885,Trinity County,,,,,,
15886,Trinity County,,,,,,
15887,Trinity County,,,,,,
15888,Trinity County,,,,,,
15889,Trinity County,,,,,-11.0,
15890,Trinity County,,,,,,
15891,Trinity County,,,,,,
15892,Trinity County,,,,,-12.0,
15893,Trinity County,,,,,-6.0,
15894,Trinity County,,,,,-10.0,
15895,Trinity County,,,,,-17.0,
15896,Trinity County,,,,,-13.0,
15897,Trinity County,,,,,,
15898,Trinity County,,,,,,
15899,Trinity County,,,,,-12.0,
15900,Trinity County,,,,,-5.0,
15901,Trinity County,,,,,-2.0,
15902,Trinity County,,,,,-6.0,
15903,Trinity County,,,,,-12.0,
15904,Trinity County,,,,,,
15905,Trinity County,,,,,,
15906,Trinity County,,,,,-10.0,
15907,Trinity County,,,,,-8.0,
15908,Trinity County,,,,,-16.0,
15909,Trinity County,,,,,-12.0,
15910,Trinity County,,,,,-14.0,
15911,Trinity County,,,,,,
15912,Trinity County,,,,,,
15913,Trinity County,,,,,-14.0,
15914,Trinity County,,,,,-16.0,
15915,Trinity County,,,,,-18.0,
15916,Trinity County,,,,,-17.0,
15917,Trinity County,,,,,-20.0,
15918,Trinity County,,,,,,
15919,Trinity County,,,,,,
15920,Trinity County,,,,,-29.0,
15921,Trinity County,,,,,-11.0,
15922,Trinity County,,,,,-8.0,
15923,Trinity County,,,,,-8.0,
15924,Trinity County,,,,,-12.0,
15925,Trinity County,,,,,,
15926,Trinity County,,,,,,
15927,Trinity County,,,,,,
15928,Trinity County,,,,,,
15929,Trinity County,,,,,,
15930,Tulare County,,,,,,
15931,Tulare County,,,,,,
15932,Tulare County,,,,,,
15933,Tulare County,,,,,,
15934,Tulare County,,,,,,
15935,Tulare County,,,,,,
15936,Tulare County,,,,,,
15937,Tulare County,,,,,,
15938,Tulare County,,,,,,
15939,Tulare County,,,,,,
15940,Tulare County,,,,,,
15941,Tulare County,,,,,,
15942,Tulare County,,,,,,
15943,Tulare County,,,,,,
15944,Tulare County,,,,,,
15945,Tulare County,,,,,,
15946,Tulare County,,,,,,
15947,Tulare County,,,,,,
15948,Tulare County,,,,,,
15949,Tulare County,,,,,,
15950,Tulare County,,,,,,
15951,Tulare County,,,,,,
15952,Tulare County,,,,,,
15953,Tulare County,,,,,,
15954,Tulare County,,,,,,
15955,Tulare County,,,,,,
15956,Tulare County,,,,,,
15957,Tulare County,,,,,,
15958,Tulare County,,,,,,
15959,Tulare County,,,,,,
15960,Tulare County,,,,,,
15961,Tulare County,,,,,,
15962,Tulare County,,,,,,
15963,Tulare County,,,,,,
15964,Tulare County,,,,,,
15965,Tulare County,,,,,,
15966,Tulare County,,,,,,
15967,Tulare County,,,,,,
15968,Tulare County,,,,,,
15969,Tulare County,,,,,,
15970,Tulare County,,,,,,
15971,Tulare County,,,,,,
15972,Tulare County,,,,,,
15973,Tulare County,,,,,,
15974,Tulare County,,,,,,
15975,Tulare County,1.0,1.0,22.0,15.0,-3.0,0.0
15976,Tulare County,6.0,2.0,63.0,13.0,0.0,-1.0
15977,Tulare County,3.0,0.0,61.0,2.0,-36.0,7.0
15978,Tulare County,2.0,3.0,16.0,6.0,1.0,0.0
15979,Tulare County,2.0,1.0,16.0,7.0,0.0,1.0
15980,Tulare County,2.0,5.0,28.0,12.0,1.0,0.0
15981,Tulare County,-2.0,-2.0,23.0,8.0,2.0,-1.0
15982,Tulare County,1.0,0.0,-4.0,-6.0,0.0,1.0
15983,Tulare County,5.0,4.0,39.0,12.0,1.0,-1.0
15984,Tulare County,2.0,-1.0,31.0,5.0,4.0,0.0
15985,Tulare County,6.0,1.0,28.0,12.0,2.0,0.0
15986,Tulare County,12.0,3.0,32.0,12.0,1.0,-1.0
15987,Tulare County,8.0,6.0,37.0,15.0,2.0,-1.0
15988,Tulare County,5.0,4.0,28.0,18.0,1.0,-2.0
15989,Tulare County,9.0,7.0,43.0,24.0,0.0,-2.0
15990,Tulare County,13.0,8.0,37.0,15.0,0.0,-2.0
15991,Tulare County,12.0,9.0,35.0,10.0,4.0,-1.0
15992,Tulare County,18.0,14.0,35.0,14.0,1.0,-2.0
15993,Tulare County,14.0,10.0,39.0,11.0,1.0,-1.0
15994,Tulare County,10.0,12.0,40.0,13.0,1.0,-1.0
15995,Tulare County,5.0,7.0,45.0,16.0,1.0,-2.0
15996,Tulare County,7.0,7.0,50.0,16.0,2.0,-2.0
15997,Tulare County,9.0,10.0,44.0,16.0,0.0,-2.0
15998,Tulare County,6.0,9.0,40.0,8.0,4.0,-1.0
15999,Tulare County,5.0,6.0,12.0,6.0,0.0,1.0
16000,Tulare County,12.0,11.0,36.0,5.0,0.0,1.0
16001,Tulare County,6.0,29.0,24.0,7.0,0.0,0.0
16002,Tulare County,2.0,31.0,15.0,4.0,-3.0,0.0
16003,Tulare County,-3.0,28.0,-1.0,-6.0,-3.0,1.0
16004,Tulare County,-7.0,22.0,12.0,0.0,-4.0,2.0
16005,Tulare County,-8.0,14.0,-29.0,-12.0,-17.0,9.0
16006,Tulare County,-7.0,21.0,1.0,-1.0,-21.0,8.0
16007,Tulare County,-13.0,18.0,-2.0,-3.0,-27.0,8.0
16008,Tulare County,-23.0,15.0,-20.0,-10.0,-29.0,11.0
16009,Tulare County,-34.0,6.0,-8.0,-13.0,-32.0,12.0
16010,Tulare County,-40.0,-5.0,-33.0,-28.0,-18.0,10.0
16011,Tulare County,-42.0,-8.0,-10.0,-25.0,-22.0,9.0
16012,Tulare County,-29.0,-8.0,-4.0,-17.0,-34.0,15.0
16013,Tulare County,-33.0,-10.0,-24.0,-21.0,-38.0,15.0
16014,Tulare County,-33.0,-13.0,-33.0,-22.0,-39.0,16.0
16015,Tulare County,-33.0,-7.0,-18.0,-14.0,-39.0,15.0
16016,Tulare County,-36.0,-9.0,-13.0,-20.0,-37.0,15.0
16017,Tulare County,-38.0,-10.0,-32.0,-30.0,-24.0,11.0
16018,Tulare County,-39.0,-13.0,-27.0,-28.0,-25.0,11.0
16019,Tulare County,-29.0,-13.0,-3.0,-19.0,-36.0,13.0
16020,Tulare County,-26.0,-10.0,-6.0,-15.0,-39.0,14.0
16021,Tulare County,-24.0,-5.0,-13.0,-15.0,-38.0,13.0
16022,Tulare County,-28.0,1.0,-11.0,-15.0,-39.0,14.0
16023,Tulare County,-31.0,0.0,-18.0,-20.0,-38.0,14.0
16024,Tulare County,-36.0,0.0,-33.0,-30.0,-23.0,10.0
16025,Tulare County,-41.0,-12.0,-50.0,-33.0,-29.0,11.0
16026,Tulare County,-30.0,-7.0,-37.0,-25.0,-40.0,17.0
16027,Tulare County,-32.0,-10.0,-32.0,-22.0,-41.0,16.0
16028,Tulare County,-36.0,-14.0,-48.0,-29.0,-44.0,18.0
16029,Tulare County,-34.0,-6.0,-35.0,-22.0,-43.0,18.0
16030,Tulare County,-36.0,-7.0,-28.0,-26.0,-45.0,17.0
16031,Tulare County,-36.0,-2.0,-47.0,-32.0,-29.0,12.0
16032,Tulare County,-53.0,-13.0,-46.0,-29.0,-30.0,10.0
16033,Tulare County,-32.0,-14.0,-25.0,-19.0,-39.0,14.0
16034,Tulare County,-27.0,-8.0,-20.0,-18.0,-39.0,14.0
16035,Tulare County,-28.0,-6.0,-22.0,-15.0,-39.0,13.0
16036,Tulare County,-40.0,-4.0,-15.0,-13.0,-39.0,13.0
16037,Tulare County,-45.0,-11.0,-35.0,-22.0,-38.0,15.0
16038,Tulare County,-45.0,-8.0,-52.0,-35.0,-24.0,13.0
16039,Tulare County,-43.0,-8.0,-24.0,-21.0,-22.0,9.0
16040,Tulare County,-39.0,-8.0,-19.0,-17.0,-37.0,13.0
16041,Tulare County,-39.0,-5.0,-21.0,-15.0,-39.0,13.0
16042,Tulare County,-38.0,-4.0,-18.0,-12.0,-39.0,13.0
16043,Tulare County,-41.0,-1.0,-13.0,-9.0,-38.0,13.0
16044,Tulare County,-44.0,-5.0,-17.0,-15.0,-38.0,13.0
16045,Tulare County,-42.0,-1.0,-29.0,-24.0,-21.0,9.0
16046,Tulare County,-41.0,-2.0,-23.0,-21.0,-22.0,8.0
16047,Tulare County,-34.0,-2.0,-10.0,-11.0,-35.0,11.0
16048,Tulare County,-35.0,-2.0,-16.0,-11.0,-37.0,5.0
16049,Tulare County,-33.0,-2.0,-22.0,-12.0,-38.0,12.0
16050,Tulare County,-32.0,4.0,-14.0,-8.0,-38.0,11.0
16051,Tulare County,-34.0,4.0,-13.0,-5.0,-37.0,11.0
16052,Tulare County,-35.0,7.0,-25.0,-17.0,-19.0,7.0
16053,Tulare County,-32.0,8.0,-11.0,-12.0,-19.0,6.0
16054,Tulare County,-28.0,5.0,-3.0,-6.0,-34.0,9.0
16055,Tulare County,-29.0,9.0,-12.0,-4.0,-36.0,10.0
16056,Tulare County,-30.0,4.0,-10.0,-5.0,-37.0,11.0
16057,Tulare County,-32.0,8.0,-9.0,-6.0,-37.0,11.0
16058,Tulare County,-35.0,6.0,-12.0,-11.0,-35.0,11.0
16059,Tulare County,-31.0,20.0,-22.0,-14.0,-17.0,5.0
16060,Tulare County,-33.0,23.0,-13.0,-4.0,-12.0,3.0
16061,Tulare County,-30.0,0.0,0.0,-9.0,-34.0,10.0
16062,Tulare County,-30.0,4.0,-5.0,-8.0,-36.0,10.0
16063,Tulare County,-30.0,1.0,-10.0,-8.0,-35.0,10.0
16064,Tulare County,-34.0,6.0,-9.0,-9.0,-36.0,10.0
16065,Tulare County,-36.0,1.0,-1.0,-7.0,-35.0,10.0
16066,Tulare County,-35.0,6.0,-10.0,-10.0,-16.0,5.0
16067,Tulare County,-33.0,4.0,5.0,-6.0,-14.0,5.0
16068,Tulare County,-28.0,0.0,-11.0,-10.0,-32.0,12.0
16069,Tulare County,-28.0,4.0,-10.0,-7.0,-34.0,10.0
16070,Tulare County,-28.0,4.0,5.0,-6.0,-34.0,10.0
16071,Tulare County,-30.0,8.0,12.0,-2.0,-35.0,10.0
16072,Tulare County,-34.0,2.0,24.0,-2.0,-33.0,9.0
16073,Tulare County,-32.0,8.0,19.0,-4.0,-15.0,4.0
16074,Tulare County,-31.0,7.0,65.0,-4.0,-17.0,4.0
16075,Tulare County,-32.0,2.0,60.0,-21.0,-62.0,15.0
16076,Tulare County,-28.0,4.0,1.0,-3.0,-32.0,9.0
16077,Tulare County,-29.0,2.0,-1.0,-3.0,-32.0,10.0
16078,Tulare County,-29.0,7.0,3.0,-5.0,-31.0,9.0
16079,Tulare County,-32.0,2.0,11.0,0.0,-30.0,9.0
16080,Tulare County,-30.0,3.0,15.0,-9.0,-6.0,3.0
16081,Tulare County,-27.0,4.0,33.0,-1.0,-8.0,4.0
16082,Tulare County,-21.0,5.0,18.0,-2.0,-27.0,7.0
16083,Tulare County,-21.0,10.0,10.0,-1.0,-31.0,8.0
16084,Tulare County,-20.0,10.0,1.0,-6.0,-32.0,8.0
16085,Tulare County,-23.0,12.0,12.0,-2.0,-32.0,8.0
16086,Tulare County,-26.0,8.0,25.0,0.0,-30.0,7.0
